Effective area for Roman (m^2) - parameters as of 2021 06 14

Mirror surfaces are coated with Ag

   Wave      F062      F087      F106      F129      F158      F184      F146      F213    SNPrism   Grism_1stOrder  Grism_0thOrder
     2.131    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6468    0.0000      0.0000      0.0000
     2.132    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6469    0.0000      0.0000      0.0000
     2.133    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6470    0.0000      0.0000      0.0000
     2.134    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6471    0.0000      0.0000      0.0000
     2.135    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6472    0.0000      0.0000      0.0000
     2.136    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6473    0.0000      0.0000      0.0000
     2.137    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6474    0.0000      0.0000      0.0000
     2.138    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6475    0.0000      0.0000      0.0000
     2.139    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6476    0.0000      0.0000      0.0000
     2.140    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6477    0.0000      0.0000      0.0000
     2.141    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6478    0.0000      0.0000      0.0000
     2.142    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6479    0.0000      0.0000      0.0000
     2.143    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6481    0.0000      0.0000      0.0000
     2.144    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6484    0.0000      0.0000      0.0000
     2.145    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6485    0.0000      0.0000      0.0000
     2.146    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6485    0.0000      0.0000      0.0000
     2.147    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6485    0.0000      0.0000      0.0000
     2.148    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6486    0.0000      0.0000      0.0000
     2.149    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6487    0.0000      0.0000      0.0000
     2.150    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6487    0.0000      0.0000      0.0000
     2.151    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6487    0.0000      0.0000      0.0000
     2.152    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6488    0.0000      0.0000      0.0000
     2.153    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6488    0.0000      0.0000      0.0000
     2.154    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6488    0.0000      0.0000      0.0000
     2.155    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.156    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.157    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.158    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.159    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.160    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.161    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.162    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.163    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.164    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.165    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6490    0.0000      0.0000      0.0000
     2.166    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6492    0.0000      0.0000      0.0000
     2.167    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6492    0.0000      0.0000      0.0000
     2.168    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6491    0.0000      0.0000      0.0000
     2.169    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6491    0.0000      0.0000      0.0000
     2.170    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6491    0.0000      0.0000      0.0000
     2.171    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6490    0.0000      0.0000      0.0000
     2.172    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6490    0.0000      0.0000      0.0000
     2.173    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6490    0.0000      0.0000      0.0000
     2.174    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.175    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6489    0.0000      0.0000      0.0000
     2.176    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6488    0.0000      0.0000      0.0000
     2.177    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6488    0.0000      0.0000      0.0000
     2.178    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6487    0.0000      0.0000      0.0000
     2.179    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6487    0.0000      0.0000      0.0000
     2.180    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6486    0.0000      0.0000      0.0000
     2.181    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6486    0.0000      0.0000      0.0000
     2.182    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6485    0.0000      0.0000      0.0000
     2.183    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6484    0.0000      0.0000      0.0000
     2.184    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6484    0.0000      0.0000      0.0000
     2.185    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6483    0.0000      0.0000      0.0000
     2.186    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6482    0.0000      0.0000      0.0000
     2.187    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6481    0.0000      0.0000      0.0000
     2.188    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6481    0.0000      0.0000      0.0000
     2.189    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6480    0.0000      0.0000      0.0000
     2.190    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6479    0.0000      0.0000      0.0000
     2.191    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6478    0.0000      0.0000      0.0000
     2.192    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6478    0.0000      0.0000      0.0000
     2.193    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6478    0.0000      0.0000      0.0000
     2.194    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6479    0.0000      0.0000      0.0000
     2.195    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6479    0.0000      0.0000      0.0000
     2.196    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6477    0.0000      0.0000      0.0000
     2.197    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6476    0.0000      0.0000      0.0000
     2.198    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6475    0.0000      0.0000      0.0000
     2.199    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6476    0.0000      0.0000      0.0000
     2.200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6477    0.0000      0.0000      0.0000
     2.201    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6476    0.0000      0.0000      0.0000
     2.202    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6475    0.0000      0.0000      0.0000
     2.203    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6475    0.0000      0.0000      0.0000
     2.204    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6476    0.0000      0.0000      0.0000
     2.205    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6475    0.0000      0.0000      0.0000
     2.206    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6474    0.0000      0.0000      0.0000
     2.207    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6472    0.0000      0.0000      0.0000
     2.208    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6471    0.0000      0.0000      0.0000
     2.209    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6470    0.0000      0.0000      0.0000
     2.210    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6469    0.0000      0.0000      0.0000
     2.211    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6467    0.0000      0.0000      0.0000
     2.212    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6466    0.0000      0.0000      0.0000
     2.213    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6465    0.0000      0.0000      0.0000
     2.214    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6463    0.0000      0.0000      0.0000
     2.215    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6459    0.0000      0.0000      0.0000
     2.216    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6456    0.0000      0.0000      0.0000
     2.217    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6455    0.0000      0.0000      0.0000
     2.218    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6455    0.0000      0.0000      0.0000
     2.219    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6453    0.0000      0.0000      0.0000
     2.220    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6451    0.0000      0.0000      0.0000
     2.221    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6449    0.0000      0.0000      0.0000
     2.222    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6446    0.0000      0.0000      0.0000
     2.223    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6442    0.0000      0.0000      0.0000
     2.224    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6437    0.0000      0.0000      0.0000
     2.225    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6434    0.0000      0.0000      0.0000
     2.226    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6431    0.0000      0.0000      0.0000
     2.227    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6427    0.0000      0.0000      0.0000
     2.228    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6423    0.0000      0.0000      0.0000
     2.229    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6419    0.0000      0.0000      0.0000
     2.230    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6415    0.0000      0.0000      0.0000
     2.231    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6411    0.0000      0.0000      0.0000
     2.232    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6406    0.0000      0.0000      0.0000
     2.233    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6400    0.0000      0.0000      0.0000
     2.234    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6395    0.0000      0.0000      0.0000
     2.235    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6389    0.0000      0.0000      0.0000
     2.236    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6382    0.0000      0.0000      0.0000
     2.237    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6374    0.0000      0.0000      0.0000
     2.238    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6367    0.0000      0.0000      0.0000
     2.239    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6361    0.0000      0.0000      0.0000
     2.240    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6353    0.0000      0.0000      0.0000
     2.241    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6344    0.0000      0.0000      0.0000
     2.242    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6334    0.0000      0.0000      0.0000
     2.243    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6323    0.0000      0.0000      0.0000
     2.244    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6311    0.0000      0.0000      0.0000
     2.245    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6300    0.0000      0.0000      0.0000
     2.246    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6289    0.0000      0.0000      0.0000
     2.247    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6275    0.0000      0.0000      0.0000
     2.248    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6259    0.0000      0.0000      0.0000
     2.249    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6242    0.0000      0.0000      0.0000
     2.250    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6225    0.0000      0.0000      0.0000
     2.251    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6209    0.0000      0.0000      0.0000
     2.252    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6191    0.0000      0.0000      0.0000
     2.253    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6171    0.0000      0.0000      0.0000
     2.254    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6149    0.0000      0.0000      0.0000
     2.255    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6126    0.0000      0.0000      0.0000
     2.256    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6101    0.0000      0.0000      0.0000
     2.257    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6074    0.0000      0.0000      0.0000
     2.258    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6044    0.0000      0.0000      0.0000
     2.259    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.6015    0.0000      0.0000      0.0000
     2.260    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5984    0.0000      0.0000      0.0000
     2.261    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5951    0.0000      0.0000      0.0000
     2.262    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5917    0.0000      0.0000      0.0000
     2.263    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5881    0.0000      0.0000      0.0000
     2.264    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5842    0.0000      0.0000      0.0000
     2.265    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5802    0.0000      0.0000      0.0000
     2.266    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5760    0.0000      0.0000      0.0000
     2.267    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5716    0.0000      0.0000      0.0000
     2.268    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5670    0.0000      0.0000      0.0000
     2.269    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5622    0.0000      0.0000      0.0000
     2.270    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5571    0.0000      0.0000      0.0000
     2.271    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5519    0.0000      0.0000      0.0000
     2.272    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5464    0.0000      0.0000      0.0000
     2.273    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5407    0.0000      0.0000      0.0000
     2.274    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5348    0.0000      0.0000      0.0000
     2.275    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5287    0.0000      0.0000      0.0000
     2.276    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5224    0.0000      0.0000      0.0000
     2.277    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5159    0.0000      0.0000      0.0000
     2.278    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5091    0.0000      0.0000      0.0000
     2.279    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.5022    0.0000      0.0000      0.0000
     2.280    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4950    0.0000      0.0000      0.0000
     2.281    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4876    0.0000      0.0000      0.0000
     2.282    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4801    0.0000      0.0000      0.0000
     2.283    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4723    0.0000      0.0000      0.0000
     2.284    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4644    0.0000      0.0000      0.0000
     2.285    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4562    0.0000      0.0000      0.0000
     2.286    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4480    0.0000      0.0000      0.0000
     2.287    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4395    0.0000      0.0000      0.0000
     2.288    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4309    0.0000      0.0000      0.0000
     2.289    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4221    0.0000      0.0000      0.0000
     2.290    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4133    0.0000      0.0000      0.0000
     2.291    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.4043    0.0000      0.0000      0.0000
     2.292    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3951    0.0000      0.0000      0.0000
     2.293    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3859    0.0000      0.0000      0.0000
     2.294    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3766    0.0000      0.0000      0.0000
     2.295    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3672    0.0000      0.0000      0.0000
     2.296    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3578    0.0000      0.0000      0.0000
     2.297    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3484    0.0000      0.0000      0.0000
     2.298    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3389    0.0000      0.0000      0.0000
     2.299    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3293    0.0000      0.0000      0.0000
     2.300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3197    0.0000      0.0000      0.0000
     2.301    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3102    0.0000      0.0000      0.0000
     2.302    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3006    0.0000      0.0000      0.0000
     2.303    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2910    0.0000      0.0000      0.0000
     2.304    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2815    0.0000      0.0000      0.0000
     2.305    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2721    0.0000      0.0000      0.0000
     2.306    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2628    0.0000      0.0000      0.0000
     2.307    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2535    0.0000      0.0000      0.0000
     2.308    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2443    0.0000      0.0000      0.0000
     2.309    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2353    0.0000      0.0000      0.0000
     2.310    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2264    0.0000      0.0000      0.0000
     2.311    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2176    0.0000      0.0000      0.0000
     2.312    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2089    0.0000      0.0000      0.0000
     2.313    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2003    0.0000      0.0000      0.0000
     2.314    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1919    0.0000      0.0000      0.0000
     2.315    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1837    0.0000      0.0000      0.0000
     2.316    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1756    0.0000      0.0000      0.0000
     2.317    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1677    0.0000      0.0000      0.0000
     2.318    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1600    0.0000      0.0000      0.0000
     2.319    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1525    0.0000      0.0000      0.0000
     2.320    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1451    0.0000      0.0000      0.0000
     2.321    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1380    0.0000      0.0000      0.0000
     2.322    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1311    0.0000      0.0000      0.0000
     2.323    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1244    0.0000      0.0000      0.0000
     2.324    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1180    0.0000      0.0000      0.0000
     2.325    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1117    0.0000      0.0000      0.0000
     2.326    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1056    0.0000      0.0000      0.0000
     2.327    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0998    0.0000      0.0000      0.0000
     2.328    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0942    0.0000      0.0000      0.0000
     2.329    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0888    0.0000      0.0000      0.0000
     2.330    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0836    0.0000      0.0000      0.0000
     2.331    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0786    0.0000      0.0000      0.0000
     2.332    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0739    0.0000      0.0000      0.0000
     2.333    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0693    0.0000      0.0000      0.0000
     2.334    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0650    0.0000      0.0000      0.0000
     2.335    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0608    0.0000      0.0000      0.0000
     2.336    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0569    0.0000      0.0000      0.0000
     2.337    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0531    0.0000      0.0000      0.0000
     2.338    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0496    0.0000      0.0000      0.0000
     2.339    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0462    0.0000      0.0000      0.0000
     2.340    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0430    0.0000      0.0000      0.0000
     2.341    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0400    0.0000      0.0000      0.0000
     2.342    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0371    0.0000      0.0000      0.0000
     2.343    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0344    0.0000      0.0000      0.0000
     2.344    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0319    0.0000      0.0000      0.0000
     2.345    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0295    0.0000      0.0000      0.0000
     2.346    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0272    0.0000      0.0000      0.0000
     2.347    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0251    0.0000      0.0000      0.0000
     2.348    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0232    0.0000      0.0000      0.0000
     2.349    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0213    0.0000      0.0000      0.0000
     2.350    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0196    0.0000      0.0000      0.0000
     2.351    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0180    0.0000      0.0000      0.0000
     2.352    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0165    0.0000      0.0000      0.0000
     2.353    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0151    0.0000      0.0000      0.0000
     2.354    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0138    0.0000      0.0000      0.0000
     2.355    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0126    0.0000      0.0000      0.0000
     2.356    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0115    0.0000      0.0000      0.0000
     2.357    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0105    0.0000      0.0000      0.0000
     2.358    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0096    0.0000      0.0000      0.0000
     2.359    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0087    0.0000      0.0000      0.0000
     2.360    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0079    0.0000      0.0000      0.0000
     2.361    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0072    0.0000      0.0000      0.0000
